4917,0.5,0,1,1
4916,1,1,1,1
4915,1,1,1,1
4912,1,1,1,1
4911,1,1,1,1
4910,1,1,1,1
4907,1,1,1,1
4905,0.5,1,1,1
4902,1,1,1,1
4898,1,1,1,1
4896,1,1,1,1
4895,1,1,1,1
4893,1,1,1,1
4891,1,1,1,1
4886,0.5,1,1,1
4882,1,1,1,1
4880,1,1,1,1
4877,1,1,1,1
4871,1,0,1,1
4869,0.5,1,1,1
4863,1,1,1,1
4861,1,1,1,1
4859,1,1,1,1
4857,1,0,1,1
4853,0,0,1,1
4849,1,1,1,1
4848,0,1,1,1
4847,0.5,0,1,1
4845,0.5,0,1,1
